id_partido,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,anio,total_goles,diferencia_goles,ganador
1014,2026-06-24,South Africa,South Korea,1,0,FIFA World Cup,Guadalupe,Mexico,True,2026,1,1,Local
1015,2026-06-24,Canada,Switzerland,1,2,FIFA World Cup,Vancouver,Canada,False,2026,3,1,Visitante
1016,2026-06-24,Bosnia and Herzegovina,Qatar,3,1,FIFA World Cup,Seattle,United States,True,2026,4,2,Local
1017,2026-06-24,Scotland,Brazil,0,3,FIFA World Cup,Miami Gardens,United States,True,2026,3,3,Visitante
1018,2026-06-24,Morocco,Haiti,4,2,FIFA World Cup,Atlanta,United States,True,2026,6,2,Local
1019,2026-06-25,United States,Turkey,2,3,FIFA World Cup,Inglewood,United States,False,2026,5,1,Visitante
1020,2026-06-25,Paraguay,Australia,0,0,FIFA World Cup,Santa Clara,United States,True,2026,0,0,Empate
1021,2026-06-25,Curaçao,Ivory Coast,0,2,FIFA World Cup,Philadelphia,United States,True,2026,2,2,Visitante
1022,2026-06-25,Ecuador,Germany,2,1,FIFA World Cup,East Rutherford,United States,True,2026,3,1,Local
1023,2026-06-25,Japan,Sweden,1,1,FIFA World Cup,Arlington,United States,True,2026,2,0,Empate
1024,2026-06-25,Tunisia,Netherlands,1,3,FIFA World Cup,Kansas City,United States,True,2026,4,2,Visitante
1025,2026-06-26,Egypt,Iran,1,1,FIFA World Cup,Seattle,United States,True,2026,2,0,Empate
1026,2026-06-26,New Zealand,Belgium,1,5,FIFA World Cup,Vancouver,Canada,True,2026,6,4,Visitante
1027,2026-06-26,Cape Verde,Saudi Arabia,0,0,FIFA World Cup,Houston,United States,True,2026,0,0,Empate
1028,2026-06-26,Uruguay,Spain,0,1,FIFA World Cup,Zapopan,Mexico,True,2026,1,1,Visitante
1029,2026-06-26,Norway,France,1,4,FIFA World Cup,Foxborough,United States,True,2026,5,3,Visitante
1030,2026-06-26,Senegal,Iraq,5,0,FIFA World Cup,Toronto,Canada,True,2026,5,5,Local
1031,2026-06-27,Algeria,Austria,3,3,FIFA World Cup,Kansas City,United States,True,2026,6,0,Empate
1032,2026-06-27,Jordan,Argentina,1,3,FIFA World Cup,Arlington,United States,True,2026,4,2,Visitante
1033,2026-06-27,Colombia,Portugal,0,0,FIFA World Cup,Miami Gardens,United States,True,2026,0,0,Empate
1034,2026-06-27,DR Congo,Uzbekistan,3,1,FIFA World Cup,Atlanta,United States,True,2026,4,2,Local
1035,2026-06-27,Panama,England,0,2,FIFA World Cup,East Rutherford,United States,True,2026,2,2,Visitante
1036,2026-06-27,Croatia,Ghana,2,1,FIFA World Cup,Philadelphia,United States,True,2026,3,1,Local
1037,2026-06-28,South Africa,Canada,0,1,FIFA World Cup,Inglewood,United States,True,2026,1,1,Visitante
1038,2026-06-29,Brazil,Japan,2,1,FIFA World Cup,Houston,United States,True,2026,3,1,Local
1039,2026-06-29,Germany,Paraguay,1,1,FIFA World Cup,Foxborough,United States,True,2026,2,0,Empate
1040,2026-06-29,Netherlands,Morocco,1,1,FIFA World Cup,Guadalupe,Mexico,True,2026,2,0,Empate
1041,2026-06-30,Ivory Coast,Norway,1,2,FIFA World Cup,Arlington,United States,True,2026,3,1,Visitante
1042,2026-06-30,France,Sweden,3,0,FIFA World Cup,East Rutherford,United States,True,2026,3,3,Local
1043,2026-06-30,Mexico,Ecuador,2,0,FIFA World Cup,Mexico City,Mexico,False,2026,2,2,Local
1044,2026-07-01,England,DR Congo,2,1,FIFA World Cup,Atlanta,United States,True,2026,3,1,Local
1045,2026-07-01,Belgium,Senegal,3,2,FIFA World Cup,Seattle,United States,True,2026,5,1,Local
1046,2026-07-01,United States,Bosnia and Herzegovina,2,0,FIFA World Cup,Santa Clara,United States,False,2026,2,2,Local
1047,2026-07-02,Spain,Austria,3,0,FIFA World Cup,Inglewood,United States,True,2026,3,3,Local
1048,2026-07-02,Portugal,Croatia,2,1,FIFA World Cup,Toronto,Canada,True,2026,3,1,Local
1049,2026-07-02,Switzerland,Algeria,2,0,FIFA World Cup,Vancouver,Canada,True,2026,2,2,Local
1050,2026-07-03,Australia,Egypt,1,1,FIFA World Cup,Arlington,United States,True,2026,2,0,Empate
1051,2026-07-03,Argentina,Cape Verde,3,2,FIFA World Cup,Miami Gardens,United States,True,2026,5,1,Local
1052,2026-07-03,Colombia,Ghana,1,0,FIFA World Cup,Kansas City,United States,True,2026,1,1,Local
1053,2026-07-04,Canada,Morocco,0,3,FIFA World Cup,Houston,United States,True,2026,3,3,Visitante
1054,2026-07-04,Paraguay,France,0,1,FIFA World Cup,Philadelphia,United States,True,2026,1,1,Visitante
1055,2026-07-05,Brazil,Norway,1,2,FIFA World Cup,East Rutherford,United States,True,2026,3,1,Visitante
1056,2026-07-05,Mexico,England,2,3,FIFA World Cup,Mexico City,Mexico,False,2026,5,1,Visitante
1057,2026-07-06,Portugal,Spain,0,1,FIFA World Cup,Dallas,United States,True,2026,1,1,Visitante
1058,2026-07-06,United States,Belgium,1,4,FIFA World Cup,Seattle,United States,False,2026,5,3,Visitante
1059,2026-07-07,Argentina,Egypt,3,2,FIFA World Cup,Atlanta,United States,True,2026,5,1,Local
1060,2026-07-07,Switzerland,Colombia,0,0,FIFA World Cup,Vancouver,Canada,True,2026,0,0,Empate
1061,2026-07-09,France,Morocco,2,0,FIFA World Cup,Foxborough,United States,True,2026,2,2,Local
1062,2026-07-10,Spain,Belgium,2,1,FIFA World Cup,Inglewood,United States,True,2026,3,1,Local
1063,2026-07-11,Norway,England,1,2,FIFA World Cup,Miami Gardens,United States,True,2026,3,1,Visitante
1064,2026-07-11,Argentina,Switzerland,3,1,FIFA World Cup,Kansas City,United States,True,2026,4,2,Local
1065,2026-07-14,France,Spain,0,2,FIFA World Cup,Arlington,United States,True,2026,2,2,Visitante
1066,2026-07-15,England,Argentina,1,2,FIFA World Cup,Atlanta,United States,True,2026,3,1,Visitante
1067,2026-07-18,France,England,4,6,FIFA World Cup,Miami Gardens,United States,True,2026,10,2,Visitante
1068,2026-07-19,Spain,Argentina,1,0,FIFA World Cup,East Rutherford,United States,True,2026,1,1,Local
